,aerials_won,assists,bad_controls,blocks,clearances,crosses,dispossessed,dribbled_past,dribbles,fouled,fouls,goals,interceptions,key_passes,long_balls,man_of_the_match,offsides,offsides_won,own_goals,pass_accuracy,passes,player_id,red_cards,shots,tackles,through_balls,yellow_cards
3592,0.09230769230769233,0.0,0.28148148148148144,0.04583333333333333,0.2131868131868132,0.09649122807017543,0.05396825396825397,0.2708333333333333,0.0807511737089202,0.20897435897435898,0.4095238095238095,0.058823529411764705,0.2777777777777778,0.0873015873015873,0.05858585858585858,0.0,0.034782608695652174,0.24814814814814815,0.0,0.6733003941840191,0.23605091159270725,139736,0.0,0.05454545454545456,0.40737327188940087,0.0,0.31428571428571433
3593,0.025641025641025644,0.08097165991902833,0.383625730994152,0.0,0.015037593984962407,0.09002770083102493,0.5375939849624061,0.3404605263157895,0.18680504077094146,0.26214574898785425,0.1741854636591479,0.0,0.11403508771929824,0.24310776942355886,0.08452950558213716,0.0,0.05949656750572083,0.0,0.0,0.8410683315990288,0.23219814241486067,139737,0.0,0.2272727272727273,0.2731627455736114,0.0,0.0
3594,0.14721485411140584,0.0,0.1954022988505747,0.15732758620689655,0.14588859416445624,0.023593466424682397,0.10673234811165845,0.3588362068965517,0.08013598834385625,0.18899204244031828,0.3308702791461412,0.060851926977687626,0.35221674876847286,0.11412151067323481,0.29571577847439917,0.0,0.0,0.0,0.0,0.8680989310361317,0.4173872815914024,139838,0.0,0.05172413793103448,0.4126410297155569,0.02821316614420062,0.270935960591133
3595,0.025641025641025644,0.0,0.13333333333333333,0.0,0.04395604395604396,0.09210526315789473,0.08333333333333333,0.203125,0.05633802816901409,0.05769230769230769,0.047619047619047616,0.05514705882352941,0.10714285714285712,0.15476190476190477,0.05555555555555556,0.0,0.02173913043478261,0.0,0.0,0.7619146722164413,0.14705882352941177,141173,0.0,0.1287878787878788,0.08813364055299538,0.045454545454545456,0.0
3596,0.07585470085470086,0.0641025641025641,0.2037037037037037,0.05729166666666667,0.09523809523809525,0.21491228070175442,0.20436507936507936,0.17187499999999997,0.07746478873239436,0.08814102564102563,0.06547619047619047,0.03676470588235294,0.08531746031746032,0.14087301587301587,0.03198653198653199,0.0,0.11594202898550725,0.05092592592592593,0.0,0.8783656415956419,0.2044203646370829,141312,0.0,0.15277777777777782,0.22359831029185864,0.0,0.0
3597,0.42702169625246544,0.0591715976331361,0.49914529914529915,0.0,0.034657650042265425,0.015182186234817815,0.3095238095238095,0.10697115384615384,0.05633802816901409,0.22559171597633138,0.35805860805860806,0.10180995475113123,0.03388278388278388,0.15018315018315018,0.015928515928515928,0.06293706293706293,0.15551839464882944,0.0,0.0,0.6415329529608064,0.15825196475351272,142017,0.21153846153846154,0.12354312354312355,0.1348369372562921,0.0,0.4835164835164836
3598,0.02380952380952381,0.10989010989010987,0.10317460317460318,0.0,0.0,0.024436090225563912,0.06122448979591837,0.1450892857142857,0.07847082494969819,0.14285714285714285,0.11054421768707483,0.12605042016806722,0.04421768707482993,0.11054421768707483,0.07503607503607504,0.0,0.12111801242236027,0.0,0.0,0.8184388094928186,0.10666371811882648,142410,0.0,0.0984848484848485,0.10911784068466096,0.08441558441558442,0.0
3599,0.08846153846153847,0.3076923076923077,0.2177777777777778,0.043750000000000004,0.02307692307692308,0.28157894736842104,0.16428571428571428,0.20625,0.04929577464788732,0.21923076923076926,0.1714285714285714,0.08823529411764706,0.15714285714285714,0.30238095238095236,0.05858585858585857,0.16363636363636364,0.0565217391304348,0.0,0.0,0.7845262848119162,0.16749226006191947,142517,0.0,0.25909090909090915,0.2506912442396313,0.0,0.07857142857142858
3600,0.04843304843304844,0.0,0.3271604938271605,0.0,0.057997557997558,0.02485380116959065,0.19312169312169314,0.25347222222222227,0.14632237871674494,0.155982905982906,0.3095238095238095,0.09803921568627451,0.2195767195767196,0.1349206349206349,0.2850729517396184,0.0,0.04106280193236716,0.0,0.0,0.8497561503539414,0.2877536979704162,142802,0.0,0.15151515151515152,0.2328469022017409,0.08585858585858586,0.1746031746031746
3601,0.16826923076923078,0.0,0.15555555555555556,0.0546875,0.15521978021978022,0.2236842105263158,0.13988095238095238,0.19140624999999997,0.024647887323943664,0.28125,0.46726190476190477,0.05514705882352941,0.41666666666666663,0.21726190476190474,0.1590909090909091,0.0,0.038043478260869575,0.04861111111111111,0.0,0.7595307917888564,0.2625128998968008,143510,0.0,0.05303030303030304,0.4406682027649769,0.0,0.29464285714285715
